model,config,global_R2,global_MAE,global_RMSE,global_MAPE,mean_cell_R2,mean_cell_MAE,mean_cell_RMSE,mean_cell_MAPE,n_cells,split,n_early,feature_set,n_features,eval_mode,best_params,train_time_sec,predict_time_sec,n_train_cells,n_test_cells
XGBoost,UofM_train_ISU_test_n15_top3,0.35223344262832224,0.09567941675676986,0.11727595021821513,13.688602853155999,0.17957295686455582,0.09551011108419126,0.1122882745192744,13.66375286784929,251,UofM_train_ISU_test,15,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",0.9,5.016,21,251
GradBoost,UofM_train_ISU_test_n15_top3,0.4031611568172684,0.08896522875498258,0.11257144454379236,13.129038689312864,0.26138986424540694,0.08881413989336553,0.10746729570640602,13.105229261598904,251,UofM_train_ISU_test,15,top3,3,combined,"{""subsample"": 1.0, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 20, ""max_features"": 0.6, ""max_depth"": 8, ""learning_rate"": 0.1}",39.97,3.9414,21,251
LightGBM,UofM_train_ISU_test_n15_top5,0.19450523077139292,0.11134513762013921,0.1307769069166219,15.039361646707253,-0.053343142848708884,0.11105289337400213,0.12640121447701058,15.001110334703094,251,UofM_train_ISU_test,15,top5,5,combined,"{""subsample"": 0.8, ""reg_lambda"": 0.0, ""reg_alpha"": 0.0, ""num_leaves"": 63, ""n_estimators"": 200, ""min_child_samples"": 20, ""max_depth"": 6, ""learning_rate"": 0.03, ""colsample_bytree"": 0.8}",5.79,5.3496,21,251
XGBoost,UofM_train_ISU_test_n15_top5,-0.003898123980382806,0.1246676582018209,0.14599719787751042,16.21215474927719,-0.40713395743188474,0.12429824733806126,0.14061676344138596,16.16739481404656,251,UofM_train_ISU_test,15,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.06,5.1737,21,251
GradBoost,UofM_train_ISU_test_n15_top5,0.06793320144247039,0.12058556701638534,0.14067703885941168,15.865271536112866,-0.26464395544637653,0.12026216017213742,0.13622409811729314,15.824011099014113,251,UofM_train_ISU_test,15,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.03}",39.14,3.7444,21,251
LightGBM,UofM_train_ISU_test_n15_top10,0.24198441883073474,0.10936392607417524,0.12686410661958594,14.99655769330374,0.01724015683365948,0.10903165841497549,0.12244233780329437,14.95285963835996,251,UofM_train_ISU_test,15,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""num_leaves"": 31, ""n_estimators"": 300, ""min_child_samples"": 10, ""max_depth"": 6, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}",5.34,5.4005,21,251
XGBoost,UofM_train_ISU_test_n15_top10,0.2242005230507922,0.10991678720092139,0.12834366602010702,15.121393328193852,-0.0011112742005929476,0.10962812662732385,0.12385185125579036,15.08215850700342,251,UofM_train_ISU_test,15,top10,10,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.0, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 4, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.8}",1.16,5.0294,21,251
GradBoost,UofM_train_ISU_test_n15_top10,-0.1599411296900639,0.13413783592940834,0.15693422722453002,17.09147716922712,-0.6941423810689564,0.13371583259438202,0.15116269353236317,17.043508047410022,251,UofM_train_ISU_test,15,top10,10,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",39.73,3.178,21,251
LightGBM,UofM_train_ISU_test_n15_top20,0.30622187273601487,0.1021888204407507,0.12136962245800655,14.51350124516208,0.12911984329046108,0.10190404724434969,0.11679798775221599,14.474473826009742,251,UofM_train_ISU_test,15,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""num_leaves"": 31, ""n_estimators"": 300, ""min_child_samples"": 10, ""max_depth"": 6, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}",5.78,5.4499,21,251
XGBoost,UofM_train_ISU_test_n15_top20,0.3169467855585356,0.10219955694964593,0.12042785995588527,14.059455982088389,0.06059726063725655,0.10201863208166588,0.11570672058577651,14.036062328779833,251,UofM_train_ISU_test,15,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.56,5.1244,21,251
GradBoost,UofM_train_ISU_test_n15_top20,0.276309654069835,0.10057797757520809,0.12395843618693037,14.831132150644155,0.09455208082690655,0.10047762998600254,0.11918887005448169,14.812585840152952,251,UofM_train_ISU_test,15,top20,20,combined,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""max_depth"": 5, ""learning_rate"": 0.01}",45.98,3.5474,21,251
LightGBM,UofM_train_ISU_test_n15_all,0.34522207530532223,0.09506167568975243,0.11790893418954956,14.098387202751903,0.16373840203778203,0.0950443539340294,0.11321480876818608,14.089853233278074,251,UofM_train_ISU_test,15,all,48,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 15, ""n_estimators"": 100, ""min_child_samples"": 30, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.8}",8.38,5.2363,21,251
XGBoost,UofM_train_ISU_test_n15_all,0.2973868336364319,0.1007004399502938,0.12213997901621103,14.670739891210378,0.10183434551919036,0.10064054439283922,0.11769445881713776,14.657442997310687,251,UofM_train_ISU_test,15,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 8, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 0.7}",2.21,4.9382,21,251
GradBoost,UofM_train_ISU_test_n15_all,0.35554602803159885,0.09655526341659124,0.11697569965985832,14.003746156535534,0.1599488503215765,0.09646093370434139,0.1123012523581123,13.988075630629865,251,UofM_train_ISU_test,15,all,48,combined,"{""subsample"": 0.8, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 20, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.01}",53.8,3.6985,21,251
LightGBM,UofM_train_ISU_test_n30_top3,0.3654826305022194,0.0926661032362683,0.11560836889069247,13.602360244806707,0.08511360544968018,0.09237467469843395,0.11071529488857466,13.560179564143647,251,UofM_train_ISU_test,30,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 20, ""max_depth"": 6, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9}",5.34,5.2441,21,251
XGBoost,UofM_train_ISU_test_n30_top3,0.3351536982365374,0.09307728238610496,0.11833906808415044,14.037017602186838,0.030960060168646615,0.09295217249989232,0.11294249614277911,14.012392846334402,251,UofM_train_ISU_test,30,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.01, ""gamma"": 0.01, ""colsample_bytree"": 0.8}",0.98,5.107,21,251
GradBoost,UofM_train_ISU_test_n30_top3,0.38099730588098324,0.09223833929818871,0.11418624352359043,13.353622248476487,0.024037377991185025,0.0920400780630731,0.10916287572854531,13.328342479716516,251,UofM_train_ISU_test,30,top3,3,combined,"{""subsample"": 0.9, ""n_estimators"": 300, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 8, ""learning_rate"": 0.03}",42.47,3.9422,21,251
LightGBM,UofM_train_ISU_test_n30_top5,0.1318677088755401,0.11624260207642306,0.1352260840030511,15.387709872716021,-0.3371899538303661,0.11571293964237409,0.1303236857210542,15.327406063664766,251,UofM_train_ISU_test,30,top5,5,combined,"{""subsample"": 0.7, ""reg_lambda"": 1.0, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.7}",5.25,5.7453,21,251
XGBoost,UofM_train_ISU_test_n30_top5,-0.09952738967494601,0.1316059076153912,0.15218454226588185,16.96283961240224,-0.6732298211102923,0.130944585329369,0.14637275069059985,16.888735973297937,251,UofM_train_ISU_test,30,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.05,5.0491,21,251
GradBoost,UofM_train_ISU_test_n30_top5,0.19980964110017363,0.11065907309372892,0.12982674644257633,14.888428009147288,-0.24416536600239422,0.11023098683321131,0.12521741348170937,14.839793632981099,251,UofM_train_ISU_test,30,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 300, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 6, ""learning_rate"": 0.1}",39.92,3.5221,21,251
LightGBM,UofM_train_ISU_test_n30_top10,0.25633936264804935,0.10646693904873523,0.12515693339462994,15.06872219543064,-0.12423261613232219,0.10616203558526272,0.12104851062654032,15.030225204780555,251,UofM_train_ISU_test,30,top10,10,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 15, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}",5.19,5.21,21,251
XGBoost,UofM_train_ISU_test_n30_top10,0.28496275117441716,0.10388924802241148,0.12272466333914055,14.692259754250223,-0.05848291240197567,0.10361343880714659,0.11815986584158929,14.656722519505504,251,UofM_train_ISU_test,30,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 8, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 0.7}",1.12,4.9395,21,251
GradBoost,UofM_train_ISU_test_n30_top10,0.2270932925436917,0.10975641340911677,0.12759423557109795,14.877481423026525,-0.29867142035051497,0.1094727531744421,0.12333006534780704,14.849129355441855,251,UofM_train_ISU_test,30,top10,10,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",42.0,3.7423,21,251
LightGBM,UofM_train_ISU_test_n30_top20,0.3074296320095544,0.09998507538651907,0.12078123591325529,14.562511056792266,-0.1107986299215977,0.09996522730639285,0.11617889101936389,14.55803853933476,251,UofM_train_ISU_test,30,top20,20,combined,"{""subsample"": 0.8, ""reg_lambda"": 0.0, ""reg_alpha"": 0.0, ""num_leaves"": 15, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 8, ""learning_rate"": 0.01, ""colsample_bytree"": 0.9}",6.5,5.721,21,251
XGBoost,UofM_train_ISU_test_n30_top20,0.25626304636587593,0.10744058026510024,0.12516335518592012,14.690986795928291,-0.27922757646563745,0.10736156368029927,0.12057519411039594,14.687348008936041,251,UofM_train_ISU_test,30,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.47,5.1096,21,251
GradBoost,UofM_train_ISU_test_n30_top20,0.3285005567820527,0.09955797533871358,0.11892970583773461,14.297960016478495,-0.1305060851817953,0.09958138125074846,0.1141730259882082,14.303203849600283,251,UofM_train_ISU_test,30,top20,20,combined,"{""subsample"": 0.8, ""n_estimators"": 500, ""min_samples_split"": 5, ""min_samples_leaf"": 10, ""max_features"": 0.6, ""max_depth"": 6, ""learning_rate"": 0.01}",48.31,4.1855,21,251
LightGBM,UofM_train_ISU_test_n30_all,0.27587157793254513,0.1019804569223559,0.12350237609638563,14.927221309231431,-0.2522629274770217,0.10215873034447318,0.11911964964499047,14.948117622392381,251,UofM_train_ISU_test,30,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.0, ""reg_alpha"": 1.0, ""num_leaves"": 63, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.7}",8.19,5.206,21,251
XGBoost,UofM_train_ISU_test_n30_all,0.2660638235184061,0.10390870757096135,0.1243359347693197,15.06745592087051,-0.20321056842057114,0.10398541398426167,0.11997764727119005,15.074875807793392,251,UofM_train_ISU_test,30,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.01, ""gamma"": 0.01, ""colsample_bytree"": 0.8}",2.21,5.1841,21,251
GradBoost,UofM_train_ISU_test_n30_all,0.32785136451025876,0.10143233083375726,0.11898718138359177,14.222661920594037,-0.1512206346663261,0.10137543442650719,0.11425470660752979,14.2223585434341,251,UofM_train_ISU_test,30,all,48,combined,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.7, ""max_depth"": 3, ""learning_rate"": 0.03}",54.32,3.5491,21,251
LightGBM,UofM_train_ISU_test_n50_top3,0.30632998550410573,0.09467889087187462,0.1205813241392326,14.41686373260861,-54.208688176090334,0.09470393312619982,0.11527737738825855,14.412431957005783,251,UofM_train_ISU_test,50,top3,3,combined,"{""subsample"": 0.8, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 300, ""min_child_samples"": 10, ""max_depth"": 3, ""learning_rate"": 0.01, ""colsample_bytree"": 1.0}",4.71,5.1097,21,251
XGBoost,UofM_train_ISU_test_n50_top3,0.2997578486470994,0.09621618044462737,0.1211511979398098,14.499937559280133,-64.98076780473355,0.09650020457159626,0.11595489389513648,14.530478314681126,251,UofM_train_ISU_test,50,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 8, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 0.7}",0.91,4.8705,21,251
GradBoost,UofM_train_ISU_test_n50_top3,0.3650971785001298,0.09371073776621953,0.11536052304008153,13.791781088484267,-77.30918684701166,0.09376676417732165,0.11104812734286636,13.800026707128604,251,UofM_train_ISU_test,50,top3,3,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",36.69,3.2568,21,251
LightGBM,UofM_train_ISU_test_n50_top5,0.3002120044162915,0.1022439865823501,0.12111190407582482,14.71491786830876,-55.81768404484726,0.10219113512703773,0.11673767591718943,14.707723075015556,251,UofM_train_ISU_test,50,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""num_leaves"": 31, ""n_estimators"": 300, ""min_child_samples"": 10, ""max_depth"": 6, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}",5.41,5.4265,21,251
XGBoost,UofM_train_ISU_test_n50_top5,0.31831752265174096,0.09466112785504949,0.11953488091332388,14.307286706320694,-41.19855395666687,0.09455089503350361,0.11443288775278289,14.285674845267863,251,UofM_train_ISU_test,50,top5,5,combined,"{""subsample"": 0.8, ""reg_lambda"": 0.0, ""reg_alpha"": 0.0, ""n_estimators"": 300, ""min_child_weight"": 3, ""max_depth"": 8, ""learning_rate"": 0.05, ""gamma"": 0.01, ""colsample_bytree"": 0.8}",1.02,4.906,21,251
GradBoost,UofM_train_ISU_test_n50_top5,0.2847889938971889,0.10448577680619463,0.1224392561348586,14.372695925374469,-36.9313318903303,0.10412868727284132,0.11768714723391648,14.33327657131815,251,UofM_train_ISU_test,50,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.03}",39.33,3.5103,21,251
LightGBM,UofM_train_ISU_test_n50_top10,0.2434337843566089,0.10603285953430026,0.1259293784831412,15.378077082099113,-39.04998950929609,0.10594442014740853,0.12170642671453338,15.36673955569608,251,UofM_train_ISU_test,50,top10,10,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 1.0, ""num_leaves"": 63, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 3, ""learning_rate"": 0.03, ""colsample_bytree"": 0.7}",5.68,5.5137,21,251
XGBoost,UofM_train_ISU_test_n50_top10,0.24813831720927493,0.10808563087731321,0.12553723649556875,15.172324038732008,-42.23935647281686,0.10797637424191184,0.12167324440688974,15.162335335468393,251,UofM_train_ISU_test,50,top10,10,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.0, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 4, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.8}",1.11,5.005,21,251
GradBoost,UofM_train_ISU_test_n50_top10,0.27568538676154464,0.10217453063957754,0.12321602993637452,14.98842139594194,-54.09696202577678,0.10228454009926731,0.11881866727869639,15.004863936885188,251,UofM_train_ISU_test,50,top10,10,combined,"{""subsample"": 0.8, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 20, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.01}",40.51,3.5489,21,251
LightGBM,UofM_train_ISU_test_n50_top20,0.23914363992117094,0.1059677639262808,0.12628591799637084,15.438637976855476,-40.98096293354831,0.10589066796247973,0.12190025631235572,15.43173778460384,251,UofM_train_ISU_test,50,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 15, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}",6.18,5.2032,21,251
XGBoost,UofM_train_ISU_test_n50_top20,0.24885203853311766,0.10347994780409556,0.12547763784987606,15.292266484461695,-57.78364729206442,0.1036365507013532,0.12104276878678882,15.3113259007491,251,UofM_train_ISU_test,50,top20,20,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.01, ""gamma"": 0.01, ""colsample_bytree"": 0.8}",1.43,5.1555,21,251
GradBoost,UofM_train_ISU_test_n50_top20,0.29526897764549487,0.1028549314051303,0.12153889477278144,14.75076984492832,-58.45341194606639,0.10287659168161868,0.11733369084776922,14.764401464261205,251,UofM_train_ISU_test,50,top20,20,combined,"{""subsample"": 1.0, ""n_estimators"": 300, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.7, ""max_depth"": 3, ""learning_rate"": 0.03}",45.14,3.4022,21,251
LightGBM,UofM_train_ISU_test_n50_all,0.16252001983815179,0.10192061692335441,0.1324923505399268,15.770978443905129,-55.25384411741351,0.10195155592892534,0.1265818856817883,15.759442906379533,251,UofM_train_ISU_test,50,all,48,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",7.65,5.2268,21,251
XGBoost,UofM_train_ISU_test_n50_all,0.24315710047225103,0.107995511002224,0.12595240319920728,15.28750378855675,-64.04835464887321,0.10793201042132672,0.12246254151205486,15.286508531136096,251,UofM_train_ISU_test,50,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.0, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 4, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.8}",2.22,5.029,21,251
GradBoost,UofM_train_ISU_test_n50_all,0.3060109525472081,0.10202250945931392,0.12060904985418563,14.679081776482535,-57.654576527684966,0.1019989494570656,0.11651564839173996,14.68235337090405,251,UofM_train_ISU_test,50,all,48,combined,"{""subsample"": 0.7, ""n_estimators"": 100, ""min_samples_split"": 2, ""min_samples_leaf"": 10, ""max_features"": 0.7, ""max_depth"": 6, ""learning_rate"": 0.1}",56.45,3.0085,21,251
Transformer,UofM_train_ISU_test_n3_all,-0.014021467783243091,0.12213252935850284,0.1474876256004542,17.329215241706226,-0.1660883250739905,0.12174087714185917,0.1420286352986035,17.093749326069503,251,UofM_train_ISU_test,3,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",8.3,0.1414,21,251
